t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,2.2999714457796823,1.6690414628495804,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.91,0.1576677256168133,-0.008214408931842998,0.1576677256168133,-0.008214408931842998,0.1576677256168133,-0.008214408931842998,2.457667725616813,1.660090248177129,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.92,0.15771979675555636,-0.008216840598121111,0.15771979675555636,-0.008216840598121111,0.15771979675555636,-0.008216840598121111,2.457719796755556,1.6600878165108508,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.93,0.15777148066384283,-0.008219251708347919,0.15777148066384283,-0.008219251708347919,0.15777148066384283,-0.008219251708347919,2.4577714806638427,1.660085405400624,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.94,0.15782277860187488,-0.008221642354540482,0.15782277860187488,-0.008221642354540482,0.15782277860187488,-0.008221642354540482,2.4578227786018747,1.6600830147544314,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.95,0.15787369184345756,-0.008224012627727761,0.15787369184345756,-0.008224012627727761,0.15787369184345756,-0.008224012627727761,2.4578736918434574,1.6600806444812441,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.96,0.1579242216753034,-0.00822636262136367,0.1579242216753034,-0.00822636262136367,0.1579242216753034,-0.00822636262136367,2.4579242216753032,1.6600782944876082,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.97,0.15797436939664466,-0.008228692427821871,0.15797436939664466,-0.008228692427821871,0.15797436939664466,-0.008228692427821871,2.4579743693966445,1.66007596468115,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.98,0.15802413632066514,-0.008231002140146604,0.15802413632066514,-0.008231002140146604,0.15802413632066514,-0.008231002140146604,2.458024136320665,1.6600736549688253,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
7.99,0.15807352376944905,-0.00823329185081878,0.15807352376944905,-0.00823329185081878,0.15807352376944905,-0.00823329185081878,2.458073523769449,1.6600713652581531,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.0,0.15812253308005841,-0.008235561654377221,0.15812253308005841,-0.008235561654377221,0.15812253308005841,-0.008235561654377221,2.4581225330800582,1.6600690954545947,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.01,0.1581711655995104,-0.008237811644690174,0.1581711655995104,-0.008237811644690174,0.1581711655995104,-0.008237811644690174,2.45817116559951,1.6600668454642817,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.02,0.15821942268458145,-0.008240041915151819,0.15821942268458145,-0.008240041915151819,0.15821942268458145,-0.008240041915151819,2.4582194226845813,1.66006461519382,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.03,0.15826730570557057,-0.008242252559966579,0.15826730570557057,-0.008242252559966579,0.15826730570557057,-0.008242252559966579,2.4582673057055704,1.6600624045490053,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.04,0.1583148160416954,-0.008244443673544488,0.1583148160416954,-0.008244443673544488,0.1583148160416954,-0.008244443673544488,2.458314816041695,1.6600602134354274,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.05,0.15836195508408402,-0.00824661535008575,0.15836195508408402,-0.00824661535008575,0.15836195508408402,-0.00824661535008575,2.458361955084084,1.6600580417588862,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.06,0.15840872422989838,-0.008248767684100544,0.15840872422989838,-0.008248767684100544,0.15840872422989838,-0.008248767684100544,2.458408724229898,1.6600558894248714,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.07,0.15845512489080216,-0.00825090077045254,0.15845512489080216,-0.00825090077045254,0.15845512489080216,-0.00825090077045254,2.458455124890802,1.6600537563385194,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.08,0.15850115848633317,-0.008253014704438177,0.15850115848633317,-0.008253014704438177,0.15850115848633317,-0.008253014704438177,2.458501158486333,1.6600516424045337,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.09,0.15854682644273366,-0.008255109580671771,0.15854682644273366,-0.008255109580671771,0.15854682644273366,-0.008255109580671771,2.4585468264427335,1.6600495475283001,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.1,0.1585921301983504,-0.008257185494158437,0.1585921301983504,-0.008257185494158437,0.1585921301983504,-0.008257185494158437,2.45859213019835,1.6600474716148135,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.11,0.1586370711982723,-0.008259242540570089,0.1586370711982723,-0.008259242540570089,0.1586370711982723,-0.008259242540570089,2.458637071198272,1.6600454145684018,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.12,0.1586816508988136,-0.00826128081409716,0.1586816508988136,-0.00826128081409716,0.1586816508988136,-0.00826128081409716,2.4586816508988134,1.6600433762948748,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.13,0.15872587075909506,-0.00826330041108747,0.15872587075909506,-0.00826330041108747,0.15872587075909506,-0.00826330041108747,2.458725870759095,1.6600413566978844,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.14,0.15876973225064406,-0.008265301426390259,0.15876973225064406,-0.008265301426390259,0.15876973225064406,-0.008265301426390259,2.458769732250644,1.6600393556825817,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.15,0.15881323685243087,-0.008267283956106652,0.15881323685243087,-0.008267283956106652,0.15881323685243087,-0.008267283956106652,2.4588132368524307,1.6600373731528653,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.16,0.15885638604752428,-0.008269248095413184,0.15885638604752428,-0.008269248095413184,0.15885638604752428,-0.008269248095413184,2.458856386047524,1.6600354090135587,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.17,0.15889918132955216,-0.008271193940046384,0.15889918132955216,-0.008271193940046384,0.15889918132955216,-0.008271193940046384,2.458899181329552,1.6600334631689255,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.18,0.15894162419834812,-0.00827312158620197,0.15894162419834812,-0.00827312158620197,0.15894162419834812,-0.00827312158620197,2.458941624198348,1.66003153552277,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.19,0.15898371615792906,-0.008275031128003763,0.15898371615792906,-0.008275031128003763,0.15898371615792906,-0.008275031128003763,2.458983716157929,1.6600296259809681,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.2,0.15902545872225948,-0.008276922662715513,0.15902545872225948,-0.008276922662715513,0.15902545872225948,-0.008276922662715513,2.4590254587222593,1.6600277344462564,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.21,0.15906685340942905,-0.008278796285588585,0.15906685340942905,-0.008278796285588585,0.15906685340942905,-0.008278796285588585,2.459066853409429,1.6600258608233833,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.22,0.15910790174551837,-0.008280652092758078,0.15910790174551837,-0.008280652092758078,0.15910790174551837,-0.008280652092758078,2.459107901745518,1.6600240050162138,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.23,0.15914860525857932,-0.008282490179626567,0.15914860525857932,-0.008282490179626567,0.15914860525857932,-0.008282490179626567,2.459148605258579,1.6600221669293453,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.24,0.15918896548614248,-0.008284310642325154,0.15918896548614248,-0.008284310642325154,0.15918896548614248,-0.008284310642325154,2.4591889654861423,1.6600203464666468,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.25,0.15922898397070417,-0.008286113577177234,0.15922898397070417,-0.008286113577177234,0.15922898397070417,-0.008286113577177234,2.459228983970704,1.6600185435317947,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.26,0.15926866225659442,-0.008287899078638139,0.15926866225659442,-0.008287899078638139,0.15926866225659442,-0.008287899078638139,2.4592686622565942,1.6600167580303338,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.27,0.1593080018970805,-0.008289667243913224,0.1593080018970805,-0.008289667243913224,0.1593080018970805,-0.008289667243913224,2.4593080018970803,1.6600149898650587,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.28,0.15934700444798322,-0.008291418168313136,0.15934700444798322,-0.008291418168313136,0.15934700444798322,-0.008291418168313136,2.459347004447983,1.6600132389406588,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.29,0.15938567147175586,-0.008293151948062016,0.15938567147175586,-0.008293151948062016,0.15938567147175586,-0.008293151948062016,2.4593856714717557,1.66001150516091,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.3,0.15942400453116434,-0.00829486867861684,0.15942400453116434,-0.00829486867861684,0.15942400453116434,-0.00829486867861684,2.459424004531164,1.660009788430355,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.31,0.15946200519701215,-0.008296568455845588,0.15946200519701215,-0.008296568455845588,0.15946200519701215,-0.008296568455845588,2.459462005197012,1.6600080886531263,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.32,0.15949967504446994,-0.008298251376266386,0.15949967504446994,-0.008298251376266386,0.15949967504446994,-0.008298251376266386,2.4594996750444698,1.6600064057327055,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.33,0.15953701564786682,-0.008299917534541512,0.15953701564786682,-0.008299917534541512,0.15953701564786682,-0.008299917534541512,2.4595370156478666,1.6600047395744304,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.34,0.15957402858951308,-0.008301567026697265,0.15957402858951308,-0.008301567026697265,0.15957402858951308,-0.008301567026697265,2.459574028589513,1.6600030900822746,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.35,0.15961071545424366,-0.008303199948930917,0.15961071545424366,-0.008303199948930917,0.15961071545424366,-0.008303199948930917,2.4596107154542435,1.660001457160041,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.36,0.15964707782976184,-0.008304816395534598,0.15964707782976184,-0.008304816395534598,0.15964707782976184,-0.008304816395534598,2.4596470778297617,1.6599998407134373,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.37,0.15968311730528795,-0.008306416463396582,0.15968311730528795,-0.008306416463396582,0.15968311730528795,-0.008306416463396582,2.4596831173052878,1.6599982406455753,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.38,0.15971883547553567,-0.008308000247920111,0.15971883547553567,-0.008308000247920111,0.15971883547553567,-0.008308000247920111,2.4597188354755355,1.6599966568610518,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.39,0.1597542339358875,-0.008309567843185484,0.1597542339358875,-0.008309567843185484,0.1597542339358875,-0.008309567843185484,2.4597542339358873,1.6599950892657864,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.4,0.1597893142852107,-0.008311119345647988,0.1597893142852107,-0.008311119345647988,0.1597893142852107,-0.008311119345647988,2.4597893142852105,1.659993537763324,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.41,0.15982407812553534,-0.008312654849969459,0.15982407812553534,-0.008312654849969459,0.15982407812553534,-0.008312654849969459,2.459824078125535,1.6599920022590025,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.42,0.15985852705781145,-0.00831417445110616,0.15985852705781145,-0.00831417445110616,0.15985852705781145,-0.00831417445110616,2.4598585270578113,1.6599904826578658,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.43,0.15989266268862767,-0.008315678244160685,0.15989266268862767,-0.008315678244160685,0.15989266268862767,-0.008315678244160685,2.4598926626886275,1.6599889788648112,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.44,0.15992648662570774,-0.008317166324203207,0.15992648662570774,-0.008317166324203207,0.15992648662570774,-0.008317166324203207,2.4599264866257076,1.6599874907847687,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.45,0.15996000047549774,-0.00831863878564465,0.15996000047549774,-0.00831863878564465,0.15996000047549774,-0.00831863878564465,2.4599600004754976,1.6599860183233273,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.46,0.15999320584914223,-0.008320095723047372,0.15999320584914223,-0.008320095723047372,0.15999320584914223,-0.008320095723047372,2.459993205849142,1.6599845613859245,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.47,0.16002610435874987,-0.008321537230913112,0.16002610435874987,-0.008321537230913112,0.16002610435874987,-0.008321537230913112,2.4600261043587497,1.6599831198780588,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.48,0.16005869761487412,-0.008322963403292416,0.16005869761487412,-0.008322963403292416,0.16005869761487412,-0.008322963403292416,2.460058697614874,1.6599816937056795,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.49,0.16009098723287307,-0.008324374334213624,0.16009098723287307,-0.008324374334213624,0.16009098723287307,-0.008324374334213624,2.460090987232873,1.6599802827747583,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.5,0.16012297482485893,-0.008325770117554976,0.16012297482485893,-0.008325770117554976,0.16012297482485893,-0.008325770117554976,2.4601229748248588,1.659978886991417,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.51,0.16015466200694206,-0.008327150847203368,0.16015466200694206,-0.008327150847203368,0.16015466200694206,-0.008327150847203368,2.460154662006942,1.6599775062617685,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.52,0.16018605039396716,-0.008328516616644688,0.16018605039396716,-0.008328516616644688,0.16018605039396716,-0.008328516616644688,2.460186050393967,1.6599761404923272,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.53,0.16021714160295408,-0.008329867519569323,0.16021714160295408,-0.008329867519569323,0.16021714160295408,-0.008329867519569323,2.460217141602954,1.6599747895894026,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.54,0.1602479372472838,-0.00833120364847817,0.1602479372472838,-0.00833120364847817,0.1602479372472838,-0.00833120364847817,2.4602479372472836,1.6599734534604937,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.55,0.16027843894469518,-0.008332525096749643,0.16027843894469518,-0.008332525096749643,0.16027843894469518,-0.008332525096749643,2.460278438944695,1.6599721320122223,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.56,0.1603086483095706,-0.008333831956299553,0.1603086483095706,-0.008333831956299553,0.1603086483095706,-0.008333831956299553,2.4603086483095704,1.6599708251526724,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.57,0.16033856695776993,-0.008335124320355991,0.16033856695776993,-0.008335124320355991,0.16033856695776993,-0.008335124320355991,2.4603385669577698,1.659969532788616,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.58,0.16036819650516376,-0.008336402281107658,0.16036819650516376,-0.008336402281107658,0.16036819650516376,-0.008336402281107658,2.4603681965051636,1.6599682548278643,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.59,0.1603975385640064,-0.00833766593025742,0.1603975385640064,-0.00833766593025742,0.1603975385640064,-0.00833766593025742,2.4603975385640062,1.6599669911787145,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.6,0.1604265947497887,-0.008338915360227572,0.1604265947497887,-0.008338915360227572,0.1604265947497887,-0.008338915360227572,2.4604265947497885,1.6599657417487443,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.61,0.16045536667404958,-0.008340150661442891,0.16045536667404958,-0.008340150661442891,0.16045536667404958,-0.008340150661442891,2.4604553666740494,1.659964506447529,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.62,0.1604838559488342,-0.008341371926405827,0.1604838559488342,-0.008341371926405827,0.1604838559488342,-0.008341371926405827,2.460483855948834,1.659963285182566,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.63,0.16051206418574582,-0.008342579244761117,0.16051206418574582,-0.008342579244761117,0.16051206418574582,-0.008342579244761117,2.4605120641857456,1.6599620778642108,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.64,0.16053999299224975,-0.008343772708202524,0.16053999299224975,-0.008343772708202524,0.16053999299224975,-0.008343772708202524,2.4605399929922496,1.6599608844007694,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.65,0.16056764397721945,-0.008344952407024042,0.16056764397721945,-0.008344952407024042,0.16056764397721945,-0.008344952407024042,2.4605676439772193,1.6599597047019479,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.66,0.16059501874803317,-0.008346118431492133,0.16059501874803317,-0.008346118431492133,0.16059501874803317,-0.008346118431492133,2.460595018748033,1.6599585386774798,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
